tsec,pt,mxpix,mypix,mxmm,mymm,scalemmperpix
0.018,19,546.447082703159,315.321434799748,15.0967004091172,29.3302848679325,0.179
0.018,20,538.645323037343,285.822213016536,12.8966364758897,34.3657188800498,0.179
0.019,1,645.049860739928,758.745590985335,31.5665241349424,-49.0580937041654,0.179
0.019,2,618.353020482508,744.603746340805,26.6452883941878,-46.7520870234588,0.179
0.019,3,588.821522577852,738.412821249219,21.6713849299911,-44.5062877877303,0.179
0.019,4,563.859757718078,721.1870660937,16.6010288873381,-42.3864271016659,0.179
0.019,5,538.309564674971,705.097186214988,11.4701777724698,-40.332030533076,0.179
0.019,6,516.464854142635,684.163560142532,6.7870204312391,-37.5367489578853,0.179
0.019,7,495.967904737895,661.85801692818,3.11559094947415,-33.3996942477201,0.179
0.019,8,478.866811986308,637.184437337131,0.756660898350487,-28.3779142056105,0.179
0.019,9,473.765538262745,607.170342586209,-0.249797470560747,-22.9558971747983,0.179
0.019,10,472.539085759844,577.128195449881,-0.207482821828765,-17.4351886211985,0.179
0.019,11,480.354290146672,547.881565254895,0.668679199675878,-11.9958454161799,0.179
0.019,12,482.643236599666,517.696720572528,2.28189540293244,-6.72100783064321,0.179
0.019,13,493.145640788534,489.364603263333,4.59544943606223,-1.72651833196556,0.179
0.019,14,511.871905712205,465.634120239683,7.46825898982097,2.96361094832069,0.179
0.019,15,525.319931473688,438.541248303309,10.3531527501131,7.66203003859421,0.179
0.019,16,541.028586383774,412.704656995515,12.8423875590355,12.560696969532,0.179
0.019,17,551.140243409395,384.220835137769,14.7280553882302,17.7022062012027,0.179
0.019,18,551.428605725402,353.981283589201,15.9769494852497,23.0923195439853,0.179
0.019,19,552.808852542557,323.784384605806,15.9392853614261,28.5224324432536,0.179
0.019,20,546.502671280981,294.209463140511,14.1435761048854,33.7411602750345,0.179
0.02,1,653.252996192762,748.002284339703,33.0581032350531,-47.0507373176279,0.179
0.02,2,624.757520534449,738.565020971687,27.9721544033376,-45.1116666932312,0.179
0.02,3,596.671017169349,727.954738572764,22.8399185021973,-43.2379453046214,0.179
0.02,4,568.399263668489,717.973263475188,17.6243360772617,-41.4998502087142,0.179
0.02,5,542.411549325818,702.814577356595,12.3489649038072,-39.8483259256475,0.179
0.02,6,518.410434538369,684.971826058883,7.43757495769272,-37.4477286154131,0.179
0.02,7,498.68918915123,662.287480457347,3.4293029629979,-33.6209247961518,0.179
0.02,8,478.429825483389,640.137701240213,0.751243561256476,-28.7723680868168,0.179
0.02,9,471.72366346769,611.013885035017,-0.490286857905226,-23.3897414027042,0.179
0.02,10,478.074278120029,581.616366798743,-0.614197870656315,-17.8575096227906,0.179
0.02,11,477.719948267965,551.498538720383,0.165791815651478,-12.3996330542115,0.179
0.02,12,478.50172791395,521.648586999802,1.7594548787261,-7.11442743281779,0.179
0.02,13,491.802074250582,494.592433814565,4.12712961093734,-2.14066748814028,0.179
0.02,14,506.830220859876,468.650210845226,7.09162605255953,2.50001126355529,0.179
0.02,15,518.119695032058,441.197915516736,10.0896017139669,7.12598419844628,0.179
0.02,16,541.953437733679,422.961254175473,12.7892330339191,11.9153412857022,0.179
0.02,17,549.153626620195,393.479775529499,15.0428486420527,16.9220760585598,0.179
0.02,18,550.121452310281,363.56311447431,16.6039907732217,22.225781942096,0.179
0.02,19,555.479914418702,334.011839330201,16.6974702545938,27.6510398458467,0.179
0.02,20,555.025242856933,303.992240018484,15.2605372401586,32.9952094723478,0.179
0.021,1,660.94621934116,736.308392088019,34.3023013928959,-45.1081433830777,0.179
0.021,2,632.334272388036,728.329778365635,29.1066352864529,-43.5195915811281,0.179
0.021,3,603.009736089552,724.11982610037,23.8726475330199,-41.9936868070666,0.179
0.021,4,576.650429162454,710.320094906284,18.5714253767997,-40.5973776571591,0.179
0.021,5,548.322646543915,701.274474895008,13.2195501852318,-39.2875510823989,0.179
0.021,6,523.011857607773,685.791172521027,8.1454959653836,-37.2667512247222,0.179
0.021,7,501.984677788441,664.73194353799,3.83388688074489,-33.8126297224431,0.179
0.021,8,482.35852743343,642.566333964901,0.822933381360382,-29.2024260654094,0.179
0.021,9,471.099075720327,614.95994722342,-0.715852744107458,-23.8989216805372,0.179
0.021,10,466.907772255594,585.62506012756,-1.04917470742342,-18.3836922915784,0.179
0.021,11,469.779521111882,556.025788702755,-0.392212278959167,-12.9237785816946,0.179
0.021,12,473.361961180209,526.512981264393,1.11595677243694,-7.62459895221223,0.179
0.021,13,482.38526928373,498.258094390668,3.44174586265758,-2.64793733418067,0.179
0.021,14,500.831633888906,474.930138483028,6.43520069405532,1.95868315857332,0.179
0.021,15,519.078541303988,451.492579975534,9.58749105023641,6.46771909076425,0.179
0.021,16,537.747527192183,428.380306382654,12.5510601308237,11.0804973714955,0.179
0.021,17,547.952608123064,400.480109356123,15.1219423829415,15.9177322346347,0.179
0.021,18,549.039893432224,370.785906329232,16.9935656660161,21.1056383352203,0.179
0.021,19,556.689660878491,342.090474328122,17.3291796025067,26.4988140142558,0.179
0.021,20,562.5236300391,312.961190980671,16.1964920271124,31.9105994874626,0.179
0.022,1,667.961507561962,723.999868518452,35.351285076013,-43.1789520181026,0.179
0.022,2,638.522356627213,718.433664972326,30.0831145274445,-41.9423270385293,0.179
0.022,3,608.664987043961,716.214654849256,24.7885821650023,-40.7528774865817,0.179
0.022,4,580.143196972878,706.903612609699,19.4507964025928,-39.6614057260627,0.179
0.022,5,551.845391829924,696.855153126462,14.0840355582071,-38.6188993366007,0.179
0.022,6,525.018791165452,684.132021583032,8.89826826356944,-36.948965190469,0.179
0.022,7,501.76374329237,664.932646919558,4.28538589376857,-33.965406441654,0.179
0.022,8,479.052237055493,646.253798176951,0.923977066667914,-29.6774738517018,0.179
0.022,9,469.160627694991,617.470869699812,-0.934395085317122,-24.4835437241468,0.179
0.022,10,465.010731796595,587.867159836329,-1.49004256185033,-19.0059746393083,0.179
0.022,11,467.33660783115,558.182907382142,-0.979769332086754,-13.5609515802927,0.179
0.022,12,471.582145345352,527.863693990507,0.382883639637183,-8.24865088269269,0.179
0.022,13,480.296308879902,501.381558545753,2.58995801740257,-3.25135403602993,0.179
0.022,14,504.910349531229,485.248469214821,5.55401673093051,1.34072801807365,0.179
0.022,15,512.270945052421,455.659678052822,8.84089431432914,5.72366684318022,0.179
0.022,16,532.558677647686,433.205306365606,12.0555246401183,10.1293206257247,0.179
0.022,17,544.991865064007,405.986198451471,14.9030842498858,14.7733483094166,0.179
0.022,18,549.820244680936,376.464049523113,17.1139142778335,19.7993715730054,0.179
0.022,19,562.390457749312,349.231345801751,17.7889604925096,25.1223935413769,0.179
0.022,20,567.38948132014,319.656003549075,16.9875964426227,30.5701674292169,0.179
0.023,1,674.207522072077,711.570653982138,36.2910704301009,-41.1762363625329,0.179
0.023,2,644.310340304591,710.439651922361,30.9711232182547,-40.3138380526888,0.179
0.023,3,614.401544815729,709.587883016764,25.6396264199677,-39.4691097048364,0.179
0.023,4,584.932985742491,704.510589949423,20.2944824429536,-38.6626091333891,0.179
0.023,5,556.470279210211,695.181141404237,14.9476045253161,-37.8298274899355,0.179
0.023,6,528.907213589337,683.782420923455,9.67861647505236,-36.4938827115123,0.179
0.023,7,505.019936263972,665.647154125647,4.77308373520858,-34.0872243884664,0.179
0.023,8,482.472849315741,645.982768853861,1.05004958976861,-30.197271397424,0.179
0.023,9,467.037056092151,620.451439787959,-1.14136853889418,-25.1339125540675,0.179
0.023,10,461.962583474781,590.848432876196,-1.90838229570223,-19.705760704153,0.179
0.023,11,462.891336015307,561.060268133056,-1.54015547438959,-14.2829862484299,0.179
0.023,12,468.791241207781,531.605903143929,-0.363398781267923,-8.95526892517617,0.179
0.023,13,476.551373658928,503.114418952664,1.6742021984009,-3.92709689016783,0.179
0.023,14,493.533427265516,478.228577588642,4.5735009359289,0.668587474016209,0.179
0.023,15,506.824941485408,452.252196920503,7.93884029540764,4.95830395138802,0.179
0.023,16,532.396395496123,436.867305838508,11.3421705810026,9.1793695832362,0.179
0.023,17,541.362232160968,407.626182077429,14.4243066024959,13.628610323579,0.179
0.023,18,550.516701159965,379.492316386015,16.9800096150804,18.4546089651366,0.179
0.023,19,568.252564372024,355.55658934124,18.0696847316555,23.6697725600739,0.179
0.023,20,569.994412864971,325.44838283295,17.6914067312313,29.131981787531,0.179
0.024,1,679.697058321015,699.511799119839,37.1923539218325,-39.0516560355091,0.179
0.024,2,649.636844033359,699.184508609597,31.8387886829534,-38.5971725880604,0.179
0.024,3,619.699156030228,701.652151196887,26.4858490207109,-38.1196370766397,0.179
0.024,4,589.783641102579,698.248750982937,21.1435042960806,-37.5980585533006,0.179
0.024,5,560.172480716798,693.17939015003,15.8141620334572,-36.9591852024846,0.179
0.024,6,532.339632191419,681.861812957934,10.4765200617919,-35.9651266330175,0.179
0.024,7,506.232631305706,666.808213971996,5.34186379175787,-34.1699912829781,0.179
0.024,8,481.941728560491,649.406510021955,1.25553304804483,-30.7218665702576,0.179
0.024,9,466.256782330491,623.599857448131,-1.31137800113999,-25.8359559711719,0.179
0.024,10,458.732223100607,594.491180144947,-2.27239448324057,-20.4762025036948,0.179
0.024,11,460.246019459173,564.549116427103,-2.0122154568921,-15.0642856786853,0.179
0.024,12,466.038204736224,534.96867312845,-1.0561099181272,-9.70880503580054,0.179
0.024,13,471.272041155571,505.770979694365,0.767870599516241,-4.64383800035038,0.179
0.024,14,488.428867720581,480.622178597308,3.59897907732557,-0.035683974052453,0.179
0.024,15,508.50078777069,458.534364123184,7.00834236082968,4.19946521431958,0.179
0.024,16,532.191314320449,440.383044998309,10.52247265025,8.29351809209539,0.179
0.024,17,541.72331311981,411.351519362117,13.7702146346906,12.5882774072924,0.179
0.024,18,549.601692739321,383.080038409279,16.6463351084403,17.1990209209697,0.179
0.024,19,571.633283162378,362.987629626225,18.194430869106,22.2682649976964,0.179
0.024,20,571.595810349771,332.288924829761,18.3425220938486,27.7142486969843,0.179
0.025,1,684.552820483771,688.187950430112,38.0647314507985,-36.9113716579075,0.179
0.025,2,654.504346723024,689.696398920149,32.7056205960726,-36.8714637714472,0.179
0.025,3,624.816182253611,694.721785027686,27.3520437566456,-36.7644217221006,0.179
0.025,4,594.787554158913,693.451885927952,22.0184881910605,-36.5244815618901,0.179
0.025,5,565.402827217045,686.818920901851,16.6923643482762,-36.0983230385681,0.179
0.025,6,536.093916259888,680.692004071934,11.3067707156504,-35.4568370469969,0.179
0.025,7,509.344326172669,666.6334010887,6.03414427191716,-34.2121171076387,0.179
0.025,8,483.774211302856,650.695601486052,1.61860930379306,-31.21531136677,0.179
0.025,9,465.623283248265,626.973780311624,-1.34847623059464,-26.5737982174816,0.179
0.025,10,458.493590202508,597.534863112727,-2.5275773808636,-21.308326831265,0.179
0.025,11,456.403755617045,567.580694536453,-2.40490544789333,-15.8932432656804,0.179
0.025,12,459.921038540757,537.733376490657,-1.72608317564161,-10.5005821008208,0.179
0.025,13,468.234750467387,508.507746834975,-0.159325265292542,-5.39364726629442,0.179
0.025,14,486.570564883076,485.293498552728,2.60370788495621,-0.763568492909123,0.179
0.025,15,512.613156220222,470.718845710154,6.06444747547345,3.42382337373542,0.179
0.025,16,528.228404832794,444.488820883273,9.66713805988539,7.41024540808402,0.179
0.025,17,540.024730964632,416.885567542503,13.0137709354254,11.6023932069775,0.179
0.025,18,547.595586807358,388.352179975189,16.1547850311655,16.00954874247,0.179
0.025,19,571.880867838616,370.774706747488,18.1589657314105,20.89900510275,0.179
0.025,20,572.684968614537,340.138220245813,18.8821011865181,26.2747763872799,0.179
0.026,1,688.95924612122,677.814526858975,38.9025360021699,-34.9002469895983,0.179
0.026,2,659.177481793355,681.15960607228,33.5695618434965,-35.2106381661629,0.179
0.026,3,629.759001504499,686.944711047282,28.2402419629213,-35.4291314836938,0.179
0.026,4,599.899075069142,689.245275736865,22.9265569849499,-35.465622400928,0.179
0.026,5,570.18245053219,685.15025351789,17.6053608882942,-35.2990826439757,0.179
0.026,6,541.284030805253,677.30559300145,12.2004863449782,-35.0127410303456,0.179
0.026,7,513.060808650652,667.081291785924,6.86085634562822,-34.2202307875574,0.179
0.026,8,486.020566675949,654.377476339366,2.20194265161344,-31.6508176360608,0.179
0.026,9,466.032702524569,631.973932594753,-1.12931852794852,-27.2921626634892,0.179
0.026,10,455.495563310588,603.956047360479,-2.61063830389072,-22.1466669368246,0.179
0.026,11,451.327844837953,574.147645521525,-2.7611559937361,-16.7424024245063,0.179
0.026,12,452.847963825403,544.468329996418,-2.43914371352735,-11.3270782670245,0.179
0.026,13,463.164372147798,516.012716340195,-1.15572895690436,-6.17804595660278,0.179
0.026,14,476.428146234058,489.679447508952,1.52914218480911,-1.51401385978493,0.179
0.026,15,503.150390682714,475.432987792933,5.0702162606766,2.59451384221834,0.179
0.026,16,523.560587788156,453.4874758048,8.7975376586726,6.43207798709085,0.179
0.026,17,536.230330540027,426.318737371027,12.2010345643751,10.5539176681418,0.179
0.026,18,555.920233029418,403.757234485545,15.5090924813703,14.8042904984597,0.179
0.026,19,571.09200501852,377.775310851876,17.9175090268502,19.5011639874393,0.179
0.026,20,572.940738568499,347.944018475844,19.2274526729356,24.7310966375972,0.179
0.027,1,693.094025746032,668.474879285711,39.7018465531834,-33.1314523869685,0.179
0.027,2,663.649257677335,673.72706977937,34.4115197693915,-33.6434754772911,0.179
0.027,3,634.274607059983,679.296383683586,29.1236572036877,-34.0854900591763,0.179
0.027,4,604.392146558049,680.835806725897,23.8488058453425,-34.3888649921228,0.179
0.027,5,574.48971644058,680.65536200441,18.5570285778156,-34.54363496887,0.179
0.027,6,545.043700195601,675.541564032013,13.1592367988106,-34.6238239647338,0.179
0.027,7,516.563691315437,666.284965051265,7.79213549856963,-34.2045923690653,0.179
0.027,8,489.128143196495,654.552703040777,3.01448768883445,-32.0007303965166,0.179
0.027,9,466.637272899664,634.669731379718,-0.582662972818477,-27.9034970953023,0.179
0.027,10,453.869043949231,607.903514996522,-2.500512737259,-22.9112018024655,0.179
0.027,11,448.995572224164,578.0769263579,-3.15252818344887,-17.5868995676682,0.179
0.027,12,448.221208688163,548.78878036943,-3.25260535811019,-12.1958214282341,0.179
0.027,13,458.381539886455,520.190561490149,-2.23379714115293,-7.0068780015926,0.179
0.027,14,468.968754741589,492.866389354451,0.350271590282577,-2.29701390679555,0.179
0.027,15,494.338048280028,475.872348326036,3.99900126805041,1.67147833457562,0.179
0.027,16,518.565136364022,459.257081907334,7.90961068526949,5.28142416349242,0.179
0.027,17,532.995665614924,432.8620177305,11.3481397983364,9.34194546413298,0.179
0.027,18,553.623437010998,411.131157174522,14.6978418681007,13.5146702041618,0.179
0.027,19,568.263572770632,385.052261371497,17.422785843148,18.0325888086249,0.179
0.027,20,571.823234319729,355.345867042259,19.3098628815483,23.0318919281488,0.179
0.028,1,697.083449583028,660.147210770076,40.4656791656381,-31.5911741901357,0.179
0.028,2,667.502307277224,665.663570205092,35.2125312020775,-32.1769843129039,0.179
0.028,3,638.613712438191,674.074112872513,29.9666468662022,-32.7472870374071,0.179
0.028,4,608.608251687445,676.567986168202,24.7434072275917,-33.286897097821,0.179
0.028,5,578.509281169555,676.005049549967,19.5068113918884,-33.7834856220986,0.179
0.028,6,548.539507046947,673.990004725431,14.1394840929381,-34.2233867675184,0.179
0.028,7,519.381507957057,666.340626384068,8.76616422392291,-34.1222813333103,0.179
0.028,8,491.17049246521,655.819114107968,3.93427826785711,-32.2369639550249,0.179
0.028,9,467.241336193853,637.679085510379,0.129673320902586,-28.3983436322553,0.179
0.028,10,452.906457678285,611.240932020938,-2.31180215933555,-23.6256492621346,0.179
0.028,11,447.664374697733,581.537452132856,-3.60046792000953,-18.4752791259259,0.179
0.028,12,445.93757289124,551.60506653975,-4.10786333112266,-13.1509064373515,0.179
0.028,13,448.634908760637,521.170083029918,-3.3125564910102,-7.91862916485747,0.179
0.028,14,465.637626728202,497.714092859852,-0.856669321210386,-3.15332593486027,0.179
0.028,15,493.811705126848,485.546504438176,2.88015815863008,0.654941474128974,0.179
0.028,16,514.659917087341,463.980307855956,6.96853756697558,4.02505119193899,0.179
0.028,17,529.825070733017,438.104001062261,10.4370592921824,8.02452033472859,0.179
0.028,18,551.273007120825,416.585601992229,13.7793021149126,12.158676746519,0.179
0.028,19,569.295250614333,393.07824620431,16.7394950742208,16.5149881907828,0.179
0.028,20,569.153691786831,362.646080223593,19.1181365574479,21.250732603478,0.179
0.029,1,701.020313739717,652.752401385278,41.1987931140248,-30.2338581513935,0.179
0.029,2,671.817796407592,659.505165512066,35.9776210882931,-30.8518733531285,0.179
0.029,3,643.100425846102,668.088201226856,30.7706259748764,-31.5040740184465,0.179
0.029,4,613.511386057187,672.913026692506,25.6000440044733,-32.2242550607801,0.179
0.029,5,583.556605589773,673.64810914543,20.4267122709066,-32.9998895160609,0.179
0.029,6,553.725890082798,670.564957085364,15.1140326939952,-33.7361568700276,0.179
0.029,7,524.27342035411,665.241251660647,9.75987552686622,-33.914491152775,0.179
0.029,8,495.014074493631,657.991549586538,4.8527678858401,-32.3719849957944,0.179
0.029,9,468.668163419944,644.664560178388,0.800827128326926,-28.8778271908025,0.179
0.029,10,452.595798928811,618.970783137771,-2.1482791868194,-24.4066476479347,0.179
0.029,11,443.217892655702,590.546692865672,-4.01074371068886,-19.4807819709384,0.179
0.029,12,441.810538427519,560.775550640042,-4.87064608116678,-14.2428491277595,0.179
0.029,13,447.338000843449,530.930205156997,-4.30062597178639,-8.97359919569346,0.179
0.029,14,458.480262129176,504.166132071228,-2.01798064096378,-4.14183056850459,0.179
0.029,15,485.658478204922,490.613459018343,1.72299449982752,-0.421802920818086,0.179
0.029,16,504.8485117791,467.453306182273,5.92147838718443,2.78332375166015,0.179
0.029,17,525.405647276456,445.688603055201,9.44488352239503,6.69811749080394,0.179
0.029,18,543.952686388065,422.103576515631,12.8320555798741,10.7566645816948,0.179
0.029,19,564.334372115275,400.298069955566,15.9724039469144,14.960395408426,0.179
0.029,20,565.391141809015,370.205219880281,18.6560810877412,19.4921220906686,0.179
0.03,1,705.005779426913,646.20954756765,41.9143822665344,-29.0245806469568,0.179
0.03,2,675.530555177917,652.558382377752,36.736661785992,-29.7162894512222,0.179
0.03,3,647.34218209747,663.201722973847,31.5726025304327,-30.4553047244398,0.179
0.03,4,617.322172888811,666.583300522064,26.4434344996605,-31.2877376880918,0.179
0.03,5,587.281803034571,669.116110403547,21.3142481425613,-32.2027069788319,0.179
0.03,6,557.144410211754,668.418669640882,16.0763685263891,-33.1054251912834,0.179
0.03,7,527.420484047448,663.398790086909,10.7820202943656,-33.5238717085744,0.179
0.03,8,497.615031096769,657.932855068394,5.73977660093348,-32.4308590391459,0.179
0.03,9,470.28726327709,646.086669034213,1.32711674214784,-29.4834331068068,0.179
0.03,10,451.480871830699,622.237722333222,-2.02810599491645,-25.3760932038627,0.179
0.03,11,441.17915162732,593.842228104814,-4.23888671153219,-20.6140825796739,0.179
0.03,12,438.85864806488,564.173175109675,-5.40901308379298,-15.4649668720576,0.179
0.03,13,440.16558869979,532.751476369399,-5.1268028729504,-10.2017414588844,0.179
0.03,14,453.283570976864,509.272530950546,-3.07866775757158,-5.2929957800627,0.179
0.03,15,481.783416224092,497.04570591194,0.528660700793513,-1.50367343858358,0.179
0.03,16,501.643787025322,473.994184139657,4.72217500474721,1.67959596418492,0.179
0.03,17,518.999653113273,449.376085368761,8.34024621562837,5.46808836380351,0.179
0.03,18,535.880635232846,424.949309747764,11.8915596472609,9.34423161162775,0.179
0.03,19,560.637712614492,409.476322877206,15.1993202922345,13.3783267133025,0.179
0.03,20,561.178326938708,378.149033649486,17.9524196750478,17.837385020204,0.179
0.031,1,709.174199331722,640.478281999995,42.6593350602697,-27.9710353686856,0.179
0.031,2,680.536607826242,648.099163360054,37.529684359049,-28.755811132357,0.179
0.031,3,652.631403274171,658.077968732385,32.4054996092199,-29.5744752943322,0.179
0.031,4,623.604699178574,664.037790095996,27.2996941343938,-30.459458676084,0.179
0.031,5,593.999916926923,665.461592645563,22.1925225145569,-31.408035094,0.179
0.031,6,564.381242011798,666.059141557508,17.0305462159808,-32.3739215929723,0.179
0.031,7,534.804511116208,663.85172850168,11.8172938416913,-32.9836321156758,0.179
0.031,8,505.49992872316,659.899551170731,6.64619734545763,-32.3915828089685,0.179
0.031,9,478.074155791034,648.339305666068,1.85730866130299,-30.1443978644973,0.179
0.031,10,454.460675363388,630.857127979781,-1.85168231399662,-26.475773484698,0.179
0.031,11,441.645547902324,603.863835363173,-4.2983618784465,-21.8306314321285,0.179
0.031,12,434.592686742484,575.296054314658,-5.7523842998452,-16.7619076145502,0.179
0.031,13,435.703363781874,545.540083384793,-5.80192340394315,-11.5435104815044,0.179
0.031,14,441.756747882392,517.156643499834,-4.05067752782195,-6.55343371542259,0.179
0.031,15,468.999892194513,504.334224776874,-0.715273763897543,-2.55132367777778,0.179
0.031,16,491.082862472506,484.517335971504,3.34005887872637,0.773400604215197,0.179
0.031,17,507.324842863692,459.715955975852,7.06304875529761,4.4292956103026,0.179
0.031,18,526.434012359736,437.021408604775,10.8516819211919,8.03544016173154,0.179
0.031,19,540.531167911467,411.034316301575,14.3555075447743,11.8561351885377,0.179
0.031,20,556.898075396333,386.352563173546,17.1335250736944,16.2766938935249,0.179
0.032,1,713.672300630772,635.566732365573,43.48891029019,-27.0915651442718,0.179
0.032,2,684.533631869368,641.9885442804,38.3899023190039,-27.9297275237386,0.179
0.032,3,657.304342464693,654.167929874512,33.2878346521393,-28.7869655431998,0.179
0.032,4,627.769019438433,658.853341957365,28.1879729556461,-29.6818069019727,0.179
0.032,5,598.126469202113,662.143048503677,23.0887819128503,-30.6264646338808,0.179
0.032,6,568.269590437528,662.858155698266,17.9819090465871,-31.6215877547027,0.179
0.032,7,538.474241094039,661.183595647523,12.8359549890253,-32.3878381753209,0.179
0.032,8,508.765973751298,658.168976994131,7.59147230024851,-32.2466413160369,0.179
0.032,9,479.529597313298,652.000820575067,2.53003816447942,-30.6853717624749,0.179
0.032,10,455.176701280659,635.026824776409,-1.52971821877888,-27.5212763602626,0.179
0.032,11,440.836596184356,608.70204892936,-4.27526908963144,-23.0486319581537,0.179
0.032,12,433.443017810531,580.052166459833,-6.00015426758512,-18.0576770747732,0.179
0.032,13,429.036645892168,549.504737912521,-6.35671427183455,-12.8866628505123,0.179
0.032,14,439.732395503605,524.163423635417,-4.94894116107856,-7.82176961336196,0.179
0.032,15,466.257944466948,508.024534418822,-2.01915360487582,-3.51179853907375,0.179
0.032,16,483.776810722676,484.047866388035,1.75225755458359,0.108609529773004,0.179
0.032,17,499.04383949281,458.978748034473,5.57691489097472,3.64580819853644,0.179
0.032,18,525.254861284262,443.108409687866,9.61331730634674,6.94724815515372,0.179
0.032,19,547.462307318569,424.876089485401,13.3469269613567,10.5202165547127,0.179
0.032,20,552.969167663143,394.78810962414,16.3504313356435,14.7774579621149,0.179
0.033,1,718.620643928231,631.525566249107,44.4437781565333,-26.4016490006034,0.179
0.033,2,689.387623098942,638.557778939745,39.3376041890578,-27.2078520628577,0.179
0.033,3,661.370640271013,649.493744631223,34.2267039650914,-28.0395732526822,0.179
0.033,4,631.937723309416,655.662342148538,29.1153196034611,-28.9220493218119,0.179
0.033,5,601.946262501502,657.889969254179,24.0107849426941,-29.8790885471516,0.179
0.033,6,571.960480240455,660.104012157493,18.9224597310674,-30.9278213925756,0.179
0.033,7,541.864791119126,660.883301109079,13.8045912329044,-31.8363359491551,0.179
0.033,8,512.110938500141,657.468079021141,8.53906108525178,-32.0205777387575,0.179
0.033,9,482.26572361968,651.492172386549,3.34483854565585,-30.9623922917385,0.179
0.033,10,456.308039696392,638.548222027093,-1.06495878782625,-28.2897214578427,0.179
0.033,11,440.987146781419,611.795452642604,-4.26512183555846,-24.1257482241348,0.179
0.033,12,431.80454620787,583.776876272892,-6.26339644285048,-19.2377947254831,0.179
0.033,13,424.939834240549,553.188919352705,-6.82377336692695,-14.0733934696993,0.179
0.033,14,433.551111370488,527.982414384689,-5.76702345708132,-8.94423344594024,0.179
0.033,15,462.107192993207,512.639978073381,-3.38009095324139,-4.27450053471493,0.179
0.033,16,479.839624530816,489.419285998252,-0.0285888487600158,-0.269233602259842,0.179
0.033,17,492.821465743888,463.705504941847,3.93046187666378,3.12398927693931,0.179
0.033,18,521.95297675276,451.691707587895,8.18159763815849,6.16015356459939,0.179
0.033,19,545.038751053322,433.930970808028,12.1660862688384,9.47855957256316,0.179
0.033,20,549.982360207756,403.713646093937,15.6849906355475,13.323213983761,0.179
0.034,1,724.081063326554,628.431696501297,45.5065152901731,-25.9056339493899,0.179
0.034,2,694.690473134284,636.129206525999,40.3570845083478,-26.604233547042,0.179
0.034,3,666.534728084555,647.468567871634,35.2066194718748,-27.3565937606615,0.179
0.034,4,636.243011059966,650.460623474333,30.0633530102004,-28.2157270304501,0.179
0.034,5,605.998019377433,653.094522285502,24.9364075328107,-29.2089308758023,0.179
0.034,6,575.854256849507,657.039122386945,19.8346291658056,-30.3260848501288,0.179
0.034,7,545.544653597402,659.090980503259,14.7077966842595,-31.3420335527056,0.179
0.034,8,515.32834367344,656.602424266148,9.43280772111337,-31.7409952210584,0.179
0.034,9,484.853188659054,652.857852098478,4.17184489656694,-31.0379282562196,0.179
0.034,10,457.956615178385,640.846475125872,-0.560107517247194,-28.818335893976,0.179
0.034,11,439.461397504776,615.801939433719,-4.26425945381749,-25.0560733072684,0.179
0.034,12,429.880355945016,587.713988863596,-6.52978816742516,-20.2886298264947,0.179
0.034,13,421.375443939763,557.29412468352,-7.22457584080603,-15.0907855764804,0.179
0.034,14,426.933309057966,531.355084120659,-6.49173427970511,-9.89931506967323,0.179
0.034,15,452.104351023118,510.44394994931,-4.74838028034974,-4.87492999718917,0.179
0.034,16,468.335472765351,485.700611552709,-1.88731456032962,-0.527148582554406,0.179
0.034,17,483.743983452626,458.747491707884,2.22481247177695,2.73621274555506,0.179
0.034,18,511.786502015204,447.643204246848,6.64506994282383,5.59909072906776,0.179
0.034,19,538.714905997232,445.305967017421,10.8856061136765,8.64522352363,0.179
0.034,20,547.702409811347,413.104962868711,14.9352236624451,11.9687887485471,0.179
0.035,1,730.041044886494,626.347061669537,46.6451993523159,-25.6050462893983,0.179
0.035,2,699.969099592239,632.88711818401,41.4401527357925,-26.1356499829678,0.179
0.035,3,671.661614315668,644.962998122285,36.240820722071,-26.7680683242143,0.179
0.035,4,641.411098187045,650.810569402291,31.0625421819366,-27.6028550882662,0.179
0.035,5,610.865165039127,654.482007958976,25.9125850483907,-28.6561405124582,0.179
0.035,6,580.114226804899,656.039441698557,20.7847522055937,-29.814964960668,0.179
0.035,7,549.357321879277,657.465242187589,15.6273635594874,-30.8533239512716,0.179
0.035,8,518.655464936217,658.883219781376,10.3400804816754,-31.410122420101,0.179
0.035,9,487.701121888024,657.076790284326,5.03205959957944,-31.0587334269132,0.179
0.035,10,460.264983932216,644.609853138368,0.0328759858207675,-29.3203966544919,0.179
0.035,11,440.562535550095,620.179830959626,-4.12317482349142,-26.001083919754,0.179
0.035,12,428.618931772173,592.605492268848,-6.68967122467559,-21.3789560226588,0.179
0.035,13,418.068598868391,562.281611734809,-7.56016834590839,-16.1520416805928,0.179
0.035,14,421.953264417456,536.647181568469,-7.11946141273448,-10.9113625628316,0.179
0.035,15,447.49014637119,515.087583212213,-6.0123593273604,-5.63050856925541,0.179
0.035,16,461.988768697867,488.842160526783,-3.70116404948646,-0.985753052153914,0.179
0.035,17,476.235744156598,460.430008634565,0.427743585438626,2.33677856165094,0.179
0.035,18,503.217823164679,448.357553091214,4.95315271215453,5.12445189681808,0.179
0.035,19,530.631979866434,453.281364149375,9.4100260627032,7.90237450935299,0.179
0.035,20,544.352094061386,422.138493992399,13.8365936799054,10.7761174223968,0.179
